product_title,cleaned_review,aspects,sentiments,aspect_sentiment_dict,original_review,location,date,upvotes,downvotes
OnePlus_Bullets_Wireless_Z,i sanitize this oneplus bullets wireless fully satisfied for this product very nice build quality and sound quality very very good battery backup at this price i have using this headphone for my oneplus pro device its perfect pair lots of love for oneplus thanks flipkart for delivery on this critical condition all over world,"['build quality', 'sound quality', 'battery backup', 'pair', 'delivery']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive']","{'build quality': 'Positive', 'sound quality': 'Positive', 'battery backup': 'Positive', 'pair': 'Positive', 'delivery': 'Positive'}",I sanitize this oneplus bullets wireless fully satisfied for this product very nice build quality and sound quality very very good battery backup at this price. I have using this headphone for my oneplus 7 Pro device its perfect pair lots of love for oneplus .. thanks Flipkart for delivery on this critical condition all over world,Beed,10 months ago,18,5
OnePlus_Bullets_Wireless_Z,great product for the price compared to the other available in the market sound quality is good not great the ear plugs magnets could have been more powerful there should have been a flap sealing lid on the charging port fully satisfied with the battery backup go for it,"['price', 'sound quality', 'charging port', 'battery backup']","['Positive', 'Positive', 'Negative', 'Positive']","{'price': 'Positive', 'sound quality': 'Positive', 'charging port': 'Negative', 'battery backup': 'Positive'}",Great product for the price compared to the other available in the market.Sound quality is good not great.The ear plugs magnets could have been more powerful.There should have been a flap sealing lid on the charging port.Fully satisfied with the battery backup.Go for it👍,Asansol,9 months ago,13,3
OnePlus_Bullets_Wireless_Z,the best under k the magnetic control is awesome neck band is really comfortable the bass is not that good but the overall sound is very very balanced and enriched i had an awesome experience with it the battery life is great easily gave me hours of backup this is an overall value for money product go for it,"['magnetic control', 'neck band', 'bass', 'sound', 'battery life']","['Positive', 'Positive', 'Negative', 'Positive', 'Positive']","{'magnetic control': 'Positive', 'neck band': 'Positive', 'bass': 'Negative', 'sound': 'Positive', 'battery life': 'Positive'}",The BEST under 2k. The magnetic control is awesome. Neck band is really comfortable. The bass is not that good. But the overall sound is very very balanced and enriched. I had an awesome experience with it. The battery life is great. Easily gave me 20 hours of backup. This is an overall value for money product. Go for it.,Kolkata,8 months ago,4,0
OnePlus_Bullets_Wireless_Z,every thing is great but battery backup is super great i liked it,['battery backup'],['Positive'],{'battery backup': 'Positive'},Every thing is great but battery backup is super great i liked it,Arrah,9 months ago,5,0
OnePlus_Bullets_Wireless_Z,sound clarity is perfect design built quality also good most important thing is battery backup it superbb but bass is not that much good overall product is awesome,"['sound clarity', 'design built quality', 'battery backup', 'bass']","['Positive', 'Positive', 'Positive', 'Negative']","{'sound clarity': 'Positive', 'design built quality': 'Positive', 'battery backup': 'Positive', 'bass': 'Negative'}","Sound clarity is perfect,design built quality also good,most important thing is battery backup it superbb👌👌🔥🔥but bass is not that much good overall product is awesome 🔥🔥🔥😍😍",Kochi,10 months ago,10,2
OnePlus_Bullets_Wireless_Z,superb quality bass abd sound quality are also very fine from my personal review i like it low latency best for pubg and other games,"['bass', 'sound quality']","['Positive', 'Positive']","{'bass': 'Positive', 'sound quality': 'Positive'}","Superb quality 👌 bass abd sound quality are also very fine... From my personal review, I like it low latency. Best for pubg and other games.",Katni District,10 months ago,18,6
OnePlus_Bullets_Wireless_Z,i dont know why some people are complaining about low bass on the contrary they have quite adequate bass and when you pair them with devices having dolby audio it just works like a charm best build quality battery backup is one of the best in its segments sound quality is actually more than awesomeand its more than just value for money in k their s no other good alternative got them at only at,"['bass', 'build quality battery backup', 'sound quality', 'value']","['Positive', 'Positive', 'Positive', 'Positive']","{'bass': 'Positive', 'build quality battery backup': 'Positive', 'sound quality': 'Positive', 'value': 'Positive'}","I dont know why some people are complaining about low bass , on the contrary they have quite adequate bass and when you pair them with devices having dolby audio , it just works like a charm.-Best build quality-Battery backup is one of the best in its segments -Sound quality is actually more than awesomeAnd its more than just value for money , in 2k their's no other good alternative .Got them at only at 1850 /-",Gorakhpur,10 months ago,17,6
OnePlus_Bullets_Wireless_Z,z is not for bassheads but for those who want crystal clear sound and no muddiness at all mid tones high tones bass perfect switching between devices and hours battery backup and breakneck fast charging speed bass is there but not thumpy bass so songs like believer may not sound good but watching movies and stuff on this one is so terrific and enjoyable so for that for bass lovers oppo enco m would be a better choice cause it has modes balanced mode and,"['sound', 'battery backup', 'charging speed']","['Positive', 'Positive', 'Positive']","{'sound': 'Positive', 'battery backup': 'Positive', 'charging speed': 'Positive'}",Z is not for bassheads but for those who want crystal clear sound and no muddiness at all.Mid-tones: 10/10High-tones: 10/10Bass: 7/10 Perfect switching between devices and 20 hours battery backup.And breakneck fast charging Speed Bass is there but not thumpy bass so songs like BELIEVER  may not sound good.But watching movies and stuff on this one is so terrific and enjoyable so 10/10 for that.For bass lovers oppo enco m31 would be a better choice cause it has 2 modes balanced mode and...,Bhilwara,8 months ago,7,0
OnePlus_Bullets_Wireless_Z,one of the finest headset in this prize range and battery life is one of the greatest thing makes this product worty to buy and talking about sound quality so one plus the name is enough,"['battery life', 'sound quality']","['Positive', 'Positive']","{'battery life': 'Positive', 'sound quality': 'Positive'}",One of the finest headset in this prize range .And battery life is one of the greatest thing makes this product worty to buy .and talking about sound quality So one plus the name is enough 👍,Bhopal,8 months ago,7,1
OnePlus_Bullets_Wireless_Z,this is a wonderful product unless you have received a faulty unit let me help you here pros best in class buildbest in class features quick pairing and switching super quick charge best in class battery lifemost comfortable earphone i have tried nearly all good earphones under both wired and wireless comfort of these are superb cons sound is like a typical rs earphone bass is there but not that much but still i am rating it why because my friend no other wirele,"['buildbest', 'pairing', 'switching', 'charge', 'battery lifemost', 'earphone', 'sound']","['Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Positive', 'Negative']","{'buildbest': 'Positive', 'pairing': 'Positive', 'switching': 'Positive', 'charge': 'Positive', 'battery lifemost': 'Positive', 'earphone': 'Positive', 'sound': 'Negative'}","This is a wonderful product Unless you have received a faulty unit. Let me help you here Pros -Best in class buildBest in class features (quick pairing and switching, super quick charge)Best in class battery lifeMost comfortable earphone (i have tried nearly all good earphones under 3000 both wired and wireless. Comfort of these are superb)Cons -Sound is like a typical 1000rs earphone.Bass is there but not that much.But still i am rating it 5* why because my friend No OTHER wirele...",Baraut,9 months ago,7,1
